1;459;-33
2;515;-55
3;534;-56
4;288;68
5;482;-39
6;454;-29
7;353;28
8;391;-15
9;401;-20
10;335;36
11;342;29
12;361;16
13;365;10
14;369;9
15;375;5
16;377;6
17;375;15
18;367;29
19;365;74
20;363;84
21;364;84
22;367;83
23;374;78
24;376;73
25;383;53
26;391;34
27;398;16
28;400;7
29;400;10
30;387;27
31;384;29
32;387;30
33;387;29
34;388;31
35;389;38
36;389;41
37;386;44
38;386;45
39;379;50
40;380;60
41;383;72
42;384;75
43;384;82
44;382;84
45;381;88
46;384;88
47;386;92
48;385;97
