1;400;158
2;401;157
3;401;157
4;402;156
5;402;155
6;403;153
7;402;154
8;402;152
9;403;145
10;404;145
11;404;148
12;404;146
13;403;148
14;402;147
15;401;147
16;401;147
17;402;150
18;400;145
19;401;148
20;402;147
21;402;148
22;398;147
23;396;148
24;396;150
25;396;148
26;394;147
27;393;147
28;392;149
29;392;149
30;393;150
31;394;149
32;394;147
33;394;147
